Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if (if ((\fresh_1598:Integer -> True) (if True then (string_length (if (if True then True else False) then "mRnukYjgBjDviMUyyNQhPFy" else "GsWinktsodDYLJJxUgacYsqCJraffYpBNSexheAJKvLAGFNskbQoyfzySXFUFinMQgBrbRFBkbBiSxhJzY")) else (if (if True then (! (! True)) else (if True then False else (! True))) then (if False then 123 else 304) else -227))) then ((if False then ! else !) False) else ((if ((\fresh_1639:Integer -> True) -604) then (if False then (\fresh_1609:Double -> True) else (\fresh_1609:Double -> (if False then False else False))) else (if True then (\fresh_1609:Double -> (if True then True else True)) else ((\fresh_1659:Boolean -> (\fresh_1609:Double -> True)) True))) ((if ((\fresh_1624:Integer -> False) 498) then (\fresh_1610:Double -> -195.8235660668521) else (\fresh_1610:Double -> 295.891944971368)) ((\fresh_1611:Boolean -> 373.6155295327965) (if True then False else False))))) then (if True then (if True then (\fresh_1537:Boolean -> (if False then 1 else 4)) else (if (! (if ((\fresh_1664:Boolean -> True) True) then False else (if False then False else True))) then (if True then (\fresh_1537:Boolean -> 1) else (if True then (\fresh_1537:Boolean -> 1) else (if True then (\fresh_1537:Boolean -> 1) else (\fresh_1537:Boolean -> 1)))) else (if True then (\fresh_1537:Boolean -> 1) else (\fresh_1537:Boolean -> 1)))) else (if (if False then (if ((if (if False then False else False) then ! else !) ((\fresh_1678:Integer -> True) -230)) then ((\fresh_1679:Boolean -> False) (! False)) else (! True)) else ((\fresh_1687:Integer -> (! True)) 345)) then (if (if False then False else False) then ((\fresh_1691:Integer -> (\fresh_1537:Boolean -> (if False then fresh_1691 else fresh_1691))) (if False then -21 else 45)) else (if True then (\fresh_1537:Boolean -> 1) else (\fresh_1537:Boolean -> 1))) else (if (! (if False then False else True)) then (if False then (if (! (! False)) then (\fresh_1537:Boolean -> 1) else (\fresh_1537:Boolean -> 1)) else (\fresh_1537:Boolean -> (if True then 1 else (if True then 1 else 1)))) else (\fresh_1537:Boolean -> 1)))) else ((\fresh_1712:Integer -> (if (if True then False else ((if True then (\fresh_1726:Integer -> True) else (\fresh_1726:Integer -> False)) fresh_1712)) then (\fresh_1537:Boolean -> (if True then 4 else fresh_1712)) else ((\fresh_1739:String -> (\fresh_1537:Boolean -> 4)) (if False then "PaIrdWtpBYIRFzwWjIUfdfbfoxZBhvveMCNZBmqMUJhOLPKSDAmHyFgrdiSmUOVjICIvZAiqGPmyxPXilUeejBRzbbMVehgNfXDNKtybpvT" else "BcZBUeNXXVTSKBUdxCKFFagUnRNnAcZLkWJTViBnHcfLF")))) (if True then ((if False then (if True then (\fresh_1713:Integer -> 654) else (if False then (+Int -397) else (\fresh_1713:Integer -> fresh_1713))) else (if True then (\fresh_1713:Integer -> fresh_1713) else (*Int 38))) (if True then -19 else -159)) else 363))) (if ((\fresh_1538:String -> ((\fresh_1539:Integer -> True) ((\fresh_1540:Integer -> ((\fresh_1550:Integer -> fresh_1550) -163)) ((\fresh_1541:Double -> -248) 470.18178694959835)))) (if False then "FQFVBGOolalbMFfNQIJbQyXwjSfUDItATJq" else "pRMmFRWzyawWXXGbsSywoPFpJynDLtbnFyKCjKxsDNIufBqsukhDFEqGHZydqodQAmQCqSKfLVVrTgkowbBVmitgnstSLwJfyNhAdFyTpDsgkNbZPaAWJfNkyUHjXFsnBwqPEkBozvvvHnszCZsPYqhpkyeRLvsDbAOsAfHSdYTZCwvsBklNkwncnQFdUOFmYjvbaPI")) then ((((\fresh_1553:Object -> (\fresh_1552:Top -> (\fresh_1551:Double -> (! False)))) >Int) -220) -342.91623272733773) else (! (if (if ((>=Int -642) -514) then ((\fresh_1581:Double -> (if True then True else True)) ((\fresh_1584:String -> -46.13267429560523) "pAtBlDHDplXeJXLHtkODNZaTloNnOjRVgHXRMxppMFgXZvGFfYBruWCBkEMSxWyxjxvoskeTxGmoeFPplCeZHKQAajfSFHftwboRMadHuceJUTwhKvrNAzfknvMYvLYpUwmMrhsogYIZCANABJeAxOuGfeNvf")) else ((if ((\fresh_1590:Integer -> False) -235) then (\fresh_1585:Integer -> True) else (\fresh_1585:Integer -> (if False then True else True))) 349)) then (if False then False else False) else (if (if (! False) then False else True) then (((\fresh_1597:Integer -> (\fresh_1594:Top -> False)) 200) 855) else False))))),349,10,33217.83,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if ((if ((if True then (!=Int -581) else (if True then (if True then (>Int -435) else (\fresh_1745:Integer -> False)) else (\fresh_1745:Integer -> False))) (if False then (if True then -87 else 32) else ((\fresh_1748:Boolean -> -47) False))) then (if (if True then (! True) else (if (! True) then (if False then (if True then False else True) else True) else False)) then (\fresh_1744:Double -> False) else (if (! True) then (\fresh_1744:Double -> False) else (\fresh_1744:Double -> True))) else (if False then (if False then (\fresh_1744:Double -> False) else (if True then (\fresh_1744:Double -> (if True then False else False)) else (if False then (\fresh_1744:Double -> False) else (\fresh_1744:Double -> False)))) else (\fresh_1744:Double -> ((\fresh_1788:Integer -> False) (if (if False then False else False) then 225 else -72))))) -380.58391993050776) then (if True then (if False then (if False then (\fresh_1743:Integer -> 1) else ((\fresh_1789:Boolean -> (if False then (\fresh_1743:Integer -> fresh_1743) else (\fresh_1743:Integer -> fresh_1743))) ((\fresh_1790:Double -> (if True then False else False)) -35.62363145567193))) else (\fresh_1743:Integer -> (if (! False) then 4 else 1))) else ((if True then ((\fresh_1813:Boolean -> (\fresh_1812:Top -> (% -358))) (if True then False else False)) else (\fresh_1812:Top -> (\fresh_1743:Integer -> 1))) True)) else (if False then ((if (if False then True else True) then (if False then (if True then /Int else /Int) else (if ((\fresh_1847:Boolean -> fresh_1847) True) then *Int else +Int)) else (if True then ((\fresh_1848:Boolean -> *Int) False) else (if False then ((\fresh_1849:Double -> %) -519.7074170621771) else -Int))) (if (if True then (if True then True else False) else (if False then False else False)) then (if False then 260 else ((+Int -52) (if False then (string_length "gwcXvznPAwBlTFnOmkBLIDAChuuTiXMLxlpNKgHdNLOkdLmtVlJDrALunMjhKpIvVGqRUomFbJiPixgGMWoUckJGwFMJMgiDzvngZSxKAVNxYFWjvSDteBPmhNragiovjLdNGcPpkRnSmeM") else 101))) else -441)) else ((if False then (if (if False then True else False) then (\fresh_1850:Top -> (\fresh_1743:Integer -> 1)) else (\fresh_1850:Top -> (if True then (/Int 37) else (\fresh_1743:Integer -> fresh_1743)))) else ((\fresh_1886:Boolean -> (\fresh_1850:Top -> (\fresh_1743:Integer -> 4))) (if False then True else False))) False))) 266),226,10,21558.014,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (if (if ((\fresh_1897:Boolean -> False) True) then True else True) then ((if ((==Int ((if False then (\fresh_1926:Boolean -> 504) else (\fresh_1926:Boolean -> 161)) False)) 80) then (if (if ((\fresh_1929:Integer -> True) 160) then (if True then True else True) else True) then (if (! True) then (\fresh_1898:Integer -> True) else (\fresh_1898:Integer -> False)) else (if (if (if True then True else True) then True else False) then (>=Int (if False then -42 else -360)) else (\fresh_1898:Integer -> False))) else ((\fresh_1941:Boolean -> (\fresh_1898:Integer -> False)) False)) 341) else False) then 4 else 4),67,10,7947.413,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if (if (((\fresh_1946:String -> ((\fresh_1947:Boolean -> (!=Int 10)) ((\fresh_1948:Boolean -> False) (if False then True else True)))) (if True then "vUoaLWZrFpoCuWkWYGzwyZBGDPFgMHpSdlobWDBmyvuhuhmZQGlBexCtQAYMXIB" else "saiAlmThASiyDkISbdCCimrjRjsjOaZyTfYhbnHnhszcQBUtpjpCwYIClwBXAJVcVFqsjQRgjWAXCQGMPZZZnGiCnEJEnwSbOrtQBSwBazKFFDZtkb")) (if (if True then False else (if False then (if True then True else (if True then True else True)) else False)) then 170 else ((if True then (if True then (-Int 64) else (\fresh_1944:Integer -> -637)) else (\fresh_1944:Integer -> 55)) 822))) then (if (if False then True else ((\fresh_1950:Integer -> True) (if False then 20 else 208))) then ((\fresh_1951:Top -> True) (if False then (if True then != else -309) else <)) else (if (if True then (if (if False then True else False) then True else (! True)) else ((if True then ! else !) False)) then ((\fresh_1956:String -> True) (if False then "IidzjmmlwktabFkVWnyhfG" else "mVwHhYdHRtmfzKHcHClmRD")) else ((if (if False then True else (if False then True else True)) then (if True then (\fresh_1958:(fresh_1957:Integer -> (Boolean)) -> False) else (\fresh_1958:(fresh_1957:Integer -> (Boolean)) -> False)) else (\fresh_1958:(fresh_1957:Integer -> (Boolean)) -> False)) (\fresh_1957:Integer -> ((<=Int -263) 355))))) else False) then ((\fresh_1961:Boolean -> (if True then ((\fresh_1963:Top -> (\fresh_1942:Integer -> (if fresh_1961 then 4 else 4))) ((\fresh_1964:Top -> False) ==Int)) else ((\fresh_1971:Integer -> (\fresh_1942:Integer -> fresh_1942)) 164))) ((\fresh_1962:Boolean -> True) False)) else ((if (if False then True else False) then (if False then /Int else (if (if True then (if False then True else True) else False) then (\fresh_1972:Integer -> (\fresh_1942:Integer -> 4)) else (\fresh_1972:Integer -> (\fresh_1942:Integer -> (if False then fresh_1972 else 4))))) else (\fresh_1972:Integer -> (if True then (\fresh_1942:Integer -> (if False then fresh_1972 else (if True then 4 else fresh_1942))) else (if ((\fresh_1986:Integer -> True) 201) then (\fresh_1942:Integer -> fresh_1972) else (\fresh_1942:Integer -> fresh_1972))))) -393)) 2),192,10,18505.273,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(((if (if ((if True then ((\fresh_1991:Boolean -> (\fresh_1989:Integer -> fresh_1991)) (! True)) else (if False then (!=Int 84) else (if True then (\fresh_1989:Integer -> True) else (==Int -81)))) -70) then True else (if (((\fresh_2001:Boolean -> (\fresh_1995:Integer -> True)) (! True)) (if True then 469 else -577)) then (if (if (if (if True then True else True) then True else False) then True else True) then False else (! (if True then False else False))) else False)) then (if (if True then False else (if False then False else False)) then (\fresh_1988:String -> (\fresh_1987:Integer -> 4)) else (if (if (if True then True else False) then (if False then False else True) else False) then (\fresh_1988:String -> (\fresh_1987:Integer -> 4)) else (if False then (\fresh_1988:String -> (+Int (if True then -278 else 390))) else (\fresh_1988:String -> (\fresh_1987:Integer -> (if True then 4 else fresh_1987)))))) else ((\fresh_2029:Object -> (\fresh_1988:String -> (\fresh_1987:Integer -> 4))) -492.0727538246362)) (if False then "hkqDDzMdi" else "JXTAQwBJbRzjmtfpdJkLIXcFWAmEchleaJNyiZJaSmEdIdFVEPrWHhONjrurijbftpUqUdUTUpULqrhpiiYV")) -134),111,10,11464.452,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_2164:Integer -> 4) ((if (if False then (if False then ((\fresh_2192:Object -> (if True then False else False)) 353.0016181597699) else ((if ((\fresh_2201:Integer -> True) 72) then (if False then ! else !) else !) (if False then False else False))) else True) then ((if (if True then False else (! ((\fresh_2204:Integer -> True) 117))) then (\fresh_2202:Top -> (*Int 384)) else (\fresh_2202:Top -> (\fresh_2165:Integer -> (if (if True then True else True) then fresh_2165 else fresh_2165)))) 168) else (if (if ((<=Int -217) 278) then True else False) then (\fresh_2165:Integer -> 45) else (if False then (if True then (\fresh_2165:Integer -> -394) else (\fresh_2165:Integer -> fresh_2165)) else (\fresh_2165:Integer -> fresh_2165)))) ((if ((\fresh_2168:String -> ((\fresh_2174:Object -> (! True)) (if False then -89.9001944815759 else 603.9940108889597))) (if False then ((\fresh_2173:Double -> "iShHupfnwRLLcYvrLVFEBBVO") 492.6974840518409) else "ahqiXcjqzzLeWdePWSbJOuUKxrxJJidCTKALCPcKHGcAdYeoZyPttwvQWedQFuoygWRhLGbCsOimSMgxkUKQZWhbDCswoKaXgaQmuRxHUFKcHLCzBEXxlhVVNNLGAjUtHeDMtoWEUiIGTkmEAkCmCBbYhEcModZYwUppbwFwNiSCk")) then (if False then (\fresh_2166:Boolean -> (if ((\fresh_2176:Integer -> fresh_2166) 418) then -73 else (if True then -47 else 124))) else (if False then (\fresh_2166:Boolean -> (if (! fresh_2166) then -309 else 290)) else (\fresh_2166:Boolean -> 165))) else (\fresh_2166:Boolean -> (if True then -133 else 640))) (! False)))),130,10,13183.302,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if False then (if ((And True) (if True then (if True then False else False) else False)) then string_length else (\fresh_2241:String -> (if ((\fresh_2245:Integer -> True) (if False then 121 else -63)) then ((if (! False) then (\fresh_2246:Integer -> 1) else (\fresh_2246:Integer -> fresh_2246)) 437) else 1))) else (if True then (if True then (\fresh_2241:String -> 4) else (\fresh_2241:String -> 1)) else string_length)) "FbtNjbaXBIflGBtbWQMqCLXfHZVoTzpCVZNFRiPrXRTpKql"),46,9,6428.159,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if ((if (! (if False then ((\fresh_2268:Object -> True) "LVuJSqPeLwQVbsLXsRbzhuItuPxjZFeTYBlccqdWytwxYrferbDCyffQgGyuhViKKniToMImabidipvspEwxHXVjUidrpkgbrgRgaEaYEyHltnHie") else False)) then (if ((\fresh_2269:Double -> False) -436.75767191584583) then (if True then ! else (if False then (if True then ! else !) else !)) else (\fresh_2266:Boolean -> False)) else ((if True then (\fresh_2276:Integer -> !) else (\fresh_2276:Integer -> (\fresh_2266:Boolean -> (! fresh_2266)))) ((-Int -332) (if True then ((\fresh_2280:Integer -> fresh_2280) 293) else 452)))) True) then (((if (if ((\fresh_2289:Integer -> False) (if True then 126 else -207)) then (! False) else False) then (if False then (\fresh_2288:Boolean -> (\fresh_2287:Boolean -> (\fresh_2265:Object -> 1))) else (\fresh_2288:Boolean -> (\fresh_2287:Boolean -> (\fresh_2265:Object -> 4)))) else (\fresh_2288:Boolean -> (\fresh_2287:Boolean -> (\fresh_2265:Object -> (if fresh_2287 then 4 else 4))))) (if False then True else True)) False) else ((\fresh_2344:Integer -> (if True then (\fresh_2265:Object -> 4) else (if True then (\fresh_2265:Object -> fresh_2344) else (\fresh_2265:Object -> (if False then fresh_2344 else fresh_2344))))) ((\fresh_2345:Integer -> (if True then -600 else 29)) -191))) 59.47279560595746),112,10,11567.032,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if False then 1 else 4),4,2,3943.128,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(((\fresh_2353:Boolean -> ((if fresh_2353 then (if False then (\fresh_2406:Integer -> (\fresh_2352:Top -> 1)) else (\fresh_2406:Integer -> (\fresh_2352:Top -> 4))) else (\fresh_2406:Integer -> (\fresh_2352:Top -> 4))) 237)) ((if ((\fresh_2355:Object -> True) 351) then (if (if False then ((\fresh_2356:Top -> False) -638) else False) then (if (if False then True else ((\fresh_2357:Integer -> True) -572)) then (\fresh_2354:Top -> True) else (\fresh_2354:Top -> True)) else (if True then (\fresh_2354:Top -> True) else (\fresh_2354:Top -> True))) else (if False then (if (if False then (if (if True then False else True) then True else False) else (if True then False else True)) then (\fresh_2354:Top -> (if True then False else False)) else (\fresh_2354:Top -> True)) else (if False then (\fresh_2354:Top -> (if True then (if True then True else False) else (! True))) else (\fresh_2354:Top -> False)))) "EROAxSyAzQgSGAQBlNxJXWJJIkmDgeJmiLXasqUbITjZVsudQdsFVYCJHpuwVkhTXSRiOdpZIgkcArwVRAWyAFSwpro")) -250.71734506965743),89,10,9672.496,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_2543:Boolean -> 4) (if False then True else (if (((if True then (\fresh_2545:Double -> !) else (\fresh_2545:Double -> (|| False))) -684.3143767579303) True) then True else False))),21,9,4896.569,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if False then 1 else 4),4,2,3943.128,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_2551:Boolean -> 4) False),4,3,3957.613,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if False then (\fresh_2552:Integer -> (if (if True then (if (! True) then False else True) else ((\fresh_2556:Integer -> False) 250)) then ((if True then (\fresh_2559:Boolean -> 1) else (\fresh_2559:Boolean -> ((\fresh_2566:Integer -> fresh_2566) fresh_2552))) (if True then True else True)) else fresh_2552)) else ((if ((if True then (>=Int -498) else (>Int 99)) ((if False then (\fresh_2569:Boolean -> 123) else (\fresh_2569:Boolean -> (if False then -243 else -4))) True)) then (\fresh_2567:Boolean -> (\fresh_2552:Integer -> (if fresh_2567 then (if True then 4 else fresh_2552) else ((\fresh_2622:Integer -> 4) fresh_2552)))) else ((\fresh_2623:Boolean -> (\fresh_2567:Boolean -> (\fresh_2552:Integer -> 4))) True)) True)) 301),74,10,8539.069,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if (if False then (! True) else True) then (if ((\fresh_2664:Boolean -> True) False) then (\fresh_2662:Boolean -> (if ((\fresh_2665:Integer -> True) (if True then -69 else (if fresh_2662 then -33 else -48))) then 4 else 4)) else (if ((if (if True then (if False then False else False) else False) then (\fresh_2666:Integer -> True) else (\fresh_2666:Integer -> False)) ((if False then (\fresh_2667:Top -> (if True then 83 else -234)) else (\fresh_2667:Top -> 87)) False)) then (if (if True then True else False) then (if True then (\fresh_2662:Boolean -> 4) else (\fresh_2662:Boolean -> 1)) else (\fresh_2662:Boolean -> (if fresh_2662 then (if True then 4 else 1) else ((\fresh_2728:Boolean -> 4) False)))) else (if True then (if False then (if False then (\fresh_2662:Boolean -> (if fresh_2662 then 1 else 1)) else (\fresh_2662:Boolean -> (if fresh_2662 then 1 else 1))) else (\fresh_2662:Boolean -> 4)) else (\fresh_2662:Boolean -> ((\fresh_2731:Boolean -> 1) (if False then fresh_2662 else fresh_2662)))))) else (if True then (if ((if (if False then True else True) then (\fresh_2732:Integer -> False) else (\fresh_2732:Integer -> (if True then False else True))) -419) then (\fresh_2662:Boolean -> 4) else (if (if (if False then True else False) then True else (if True then True else True)) then (if (if True then (! True) else True) then (\fresh_2662:Boolean -> 4) else (\fresh_2662:Boolean -> (if (! True) then 1 else (if True then 4 else 1)))) else (if True then (\fresh_2662:Boolean -> 4) else (if True then (\fresh_2662:Boolean -> 1) else (\fresh_2662:Boolean -> 1))))) else (if False then (\fresh_2662:Boolean -> 1) else (if True then (if False then (\fresh_2662:Boolean -> 1) else (\fresh_2662:Boolean -> 1)) else (if True then (\fresh_2662:Boolean -> 1) else (if True then (\fresh_2662:Boolean -> (if False then 1 else 1)) else (\fresh_2662:Boolean -> 1))))))) False),185,10,17785.373,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if False then (if (if True then ((if (! True) then (if (if True then False else True) then (\fresh_2800:Top -> False) else (\fresh_2800:Top -> True)) else (\fresh_2800:Top -> ((if False then ! else (\fresh_2822:Boolean -> fresh_2822)) True))) 443) else False) then 1 else (if True then 1 else (if False then 1 else 1))) else ((if True then (if False then ((\fresh_2830:Integer -> (\fresh_2823:Double -> 1)) (if True then -1023 else -222)) else ((\fresh_2885:Integer -> (\fresh_2823:Double -> 4)) 71)) else (if ((\fresh_2935:Boolean -> True) (if False then False else True)) then (if True then (if False then (\fresh_2823:Double -> 1) else (\fresh_2823:Double -> 1)) else (if False then (\fresh_2823:Double -> 1) else (if True then (\fresh_2823:Double -> 1) else (\fresh_2823:Double -> 1)))) else (\fresh_2823:Double -> (((\fresh_2969:Integer -> (/Int fresh_2969)) 216) 365)))) (if False then ((\fresh_2824:Object -> (if False then (if (! False) then (if True then 48.30534687637832 else -166.68799756562387) else -457.0195766719023) else 98.58389931964474)) "qvUmFvPBkDMPpdMtdrnHHoHPvIuGARRHDZHkvKpcuJWoFnMCVefEQtWiujJHXVOxOhz") else 380.98439722587864))),108,10,11217.463,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if ((((\fresh_3011:Integer -> (\fresh_3005:Boolean -> (\fresh_2971:Double -> fresh_3005))) 99) (if False then (if (! True) then True else (if (if (! False) then (! False) else True) then (if False then False else True) else True)) else False)) (((if True then ((\fresh_2987:Integer -> (\fresh_2973:Integer -> (\fresh_2972:Boolean -> 10.970471680285568))) -428) else (\fresh_2973:Integer -> (\fresh_2972:Boolean -> -283.69515064682815))) (if ((\fresh_2974:Integer -> True) 121) then (if False then -492 else -18) else ((+Int -817) (if True then -3 else 12)))) False)) then (if (if (if (((\fresh_3014:Boolean -> !) (if (if True then True else True) then (if True then False else True) else True)) True) then False else True) then (if (if ((\fresh_3015:Integer -> True) (if (if (if False then False else True) then True else True) then -212 else 324)) then False else (if False then False else False)) then ((\fresh_3017:Integer -> False) ((\fresh_3018:Integer -> ((\fresh_3020:Integer -> 212) 309)) (if False then 453 else -507))) else True) else False) then ((if (if False then False else True) then (\fresh_3021:Integer -> ((\fresh_3022:Boolean -> 4) ((\fresh_3023:Integer -> True) (if False then fresh_3021 else (if False then fresh_3021 else fresh_3021))))) else (if True then (if (! (if False then False else False)) then (\fresh_3021:Integer -> 4) else (\fresh_3021:Integer -> 4)) else (if True then (\fresh_3021:Integer -> (if (if False then False else False) then fresh_3021 else fresh_3021)) else (if False then (\fresh_3021:Integer -> fresh_3021) else (\fresh_3021:Integer -> fresh_3021))))) -866) else 4) else 4),169,10,16512.02,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_3052:Boolean -> ((((\fresh_3065:Boolean -> (\fresh_3054:Integer -> (\fresh_3053:Integer -> 4))) (if False then True else ((\fresh_3068:Object -> True) "MXMKFDA"))) ((if False then (\fresh_3055:Top -> 559) else ((\fresh_3064:String -> (\fresh_3055:Top -> 105)) "CgIiWLkbfbeRPdLArVvZRJJOdkedzxhMTVJloFu")) (if fresh_3052 then True else 29.985332215917293))) 6)) True),32,10,5597.449,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if False then 1 else (if (if (if False then False else True) then True else True) then 4 else 4)),13,5,4331.806,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if True then (if True then (\fresh_3111:String -> 4) else (((\fresh_3120:Object -> ((\fresh_3170:Boolean -> (\fresh_3112:Double -> string_length)) False)) -490) (((\fresh_3114:Double -> (\fresh_3113:Boolean -> fresh_3114)) 5.406582612455224) False))) else string_length) "kjDxgiryzaZeQQiFgZUQaynvigSgHDACilUqOUCjovyPocWEAEdtBDCedfjYeXbfYXhLjDGsGDPVAPOzwrDrsJVdeOsgKeXrmctxcvgMyXAlWUbfDjGqBCvhjYdCtxmtFgkkbUURFRFRAxGldJdaopXFRNEyEFDHAeJAHOMLBdXCLQ"),25,10,5190.313,4
