Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (if (! (! True)) then (if ((\fresh_1294:Integer -> False) -378) then ((if False then (\fresh_1295:String -> False) else (\fresh_1295:String -> False)) (if False then (if True then "kKXDdalzwwcRpogVMRhFUIeAYNYpmabfmNCSAgpJbTNEjjObppAgFSzwEkOoPPXwDmGviMbkHulvhonaPpWngPPfgbvHOhqEKpfBFePRtTKzrjopt" else "SNOpWVGZnOhZhXaAlnPjbvbgAzOqsViqILLPzjVWnHyKwYRdljjwDThwKoehBeKrsEKYkZmWjjndGUtncNaLWNmwTSvbLFKJiVaDgMagcxpjeyQGNKwgwtEsypQRiBmOKuzjDkzO") else "DxILQfwiBWYuhqFiyuQphircgCsuATRmEGQEyEUsipHuNchdxzVIfawFKWXMTCcKwwnPZywjxgERplYsauUnNuEsDHrwdomAOfxZbWRkxfislVXDAGjzZnNSlSbjoloZmyqlLTYXRhApDOSXWaBTFIpJuggAzPWjZlrduJkbsqqccdkeFpEplFfCgJZQQeIaqGNyeFePyHWmATMthfNsgdgGleaoNgRlKgXllASvsLUVmVBHajjozfFwCmyizOKuWkEIWMdROdXTOQtZA")) else (if (if (if True then False else True) then False else False) then (if (! True) then True else (if True then False else False)) else True)) else ((if True then ! else (\fresh_1298:Boolean -> fresh_1298)) False)) then ((((\fresh_1355:Integer -> (\fresh_1330:Boolean -> (\fresh_1299:Boolean -> 4))) 165) (if False then False else (if True then True else True))) ((if ((>Int -300) -21) then (if False then (\fresh_1300:Top -> False) else (\fresh_1300:Top -> False)) else (\fresh_1300:Top -> False)) ((if False then >=Int else >=Int) (if True then 218 else 265)))) else (if (if (if (if False then False else True) then ((\fresh_1364:Integer -> False) 438) else False) then True else (if True then False else True)) then 4 else (if False then (if True then ((\fresh_1366:Integer -> fresh_1366) 239) else 1) else ((\fresh_1367:Integer -> 4) 431)))),121,8,11179.765,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if False then 1 else 4),4,2,2304.279,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if (if True then (if True then False else False) else False) then (if False then (if True then (if (! (! True)) then (\fresh_1369:Boolean -> 1) else (\fresh_1369:Boolean -> (if False then 1 else 1))) else (\fresh_1369:Boolean -> 1)) else (\fresh_1369:Boolean -> 4)) else (if True then ((\fresh_1420:Boolean -> (\fresh_1369:Boolean -> 4)) False) else ((\fresh_1424:Integer -> (\fresh_1369:Boolean -> fresh_1424)) -282))) False),43,8,4424.49,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if ((\fresh_1438:Object -> (if True then ((if True then (\fresh_1439:Integer -> True) else (\fresh_1439:Integer -> False)) ((+Int -437) 481)) else True)) -15.706221565331631) then 4 else (if False then (if False then 1 else ((+Int (if False then -29 else 147)) (if False then 880 else 75))) else 4)),37,8,4149.135,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if ((==Int -717) (if ((<=Int 51) (if False then -519 else -149)) then (if (if (! True) then False else False) then -611 else -406) else -298)) then (\fresh_1453:String -> 4) else (((\fresh_1503:Object -> (\fresh_1475:Boolean -> (\fresh_1453:String -> 4))) 162) ((--> False) (if True then False else True)))) ((if True then (if False then (\fresh_1454:Double -> "EHKYUACYgvGfKZAjviFKpnCKGQmBfCGttdCJUyvtoDaYhsmZPDztXVexAcWliXfQFzPkfvAjer") else (\fresh_1454:Double -> "BCUvCvrsEHbJQGmNzQczaPrxOyRdoCWMZZhlVCsWxbcxhrOLwyYQJTIGVjEViXewjyXJSlWnpDlyGFNDlyKZCyCLONmVNTpoMxvAZUjTshUcomhwDzPUPWgDkJNxNwzvPHUDroDDsUnHDkgZLOpZvfspKtluLkSdSvzkYxwgpdlNClTOPfKG")) else (if True then (\fresh_1454:Double -> "sNthfUOBZvYJTu") else (\fresh_1454:Double -> (if True then "ypTQaqaeifDcEjlxKLFkuwNKpbAvbJJYKtE" else "TCGsJVctfypyVooGffooBIkqOuTLsnsMBBClloFmPrvipjbzXMooydXnavOMhAdbsxaebDavBIyLoXNmKqVXibIMvLzfXKhxnMoRwVafUnixjCuUAEgpjWy")))) -50.36246407502406)),61,8,5971.576,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if ((if True then (\fresh_1513:Boolean -> False) else !) False) then (if (if False then False else ((\fresh_1518:Integer -> True) (if (if True then True else True) then 3 else -681))) then (if True then (\fresh_1512:Object -> 4) else (\fresh_1512:Object -> 1)) else (if False then (\fresh_1512:Object -> 1) else ((\fresh_1550:Boolean -> (\fresh_1512:Object -> 4)) False))) else (\fresh_1512:Object -> 4)) 584),41,8,4212.484,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if ((if False then (if True then (\fresh_1551:Integer -> True) else (\fresh_1551:Integer -> True)) else (>Int -427)) ((\fresh_1552:Boolean -> -544) ((\fresh_1553:Integer -> (! True)) (if (if False then False else True) then (if True then -469 else 55) else 133)))) then ((if (! True) then (if False then (if False then (\fresh_1568:Boolean -> (if False then 1 else 1)) else (\fresh_1568:Boolean -> 1)) else (\fresh_1568:Boolean -> 1)) else (if False then (\fresh_1568:Boolean -> ((\fresh_1599:Integer -> fresh_1599) (if fresh_1568 then -64 else 1041))) else (\fresh_1568:Boolean -> 4))) (if True then ((\fresh_1569:Integer -> True) -244) else (if False then (if True then True else True) else False))) else ((if (if (if False then (if True then False else False) else True) then ((\fresh_1607:Integer -> (if True then False else True)) -964) else False) then (if (if (if (if False then False else False) then True else (! True)) then False else ((>Int 364) 269)) then (\fresh_1603:Integer -> (if True then 4 else fresh_1603)) else (\fresh_1603:Integer -> 4)) else (if False then (\fresh_1603:Integer -> 1) else ((\fresh_1622:Double -> (\fresh_1603:Integer -> 4)) -426.8545022524194))) (if False then -146 else (if False then ((\fresh_1604:Integer -> fresh_1604) 728) else (if (if True then True else False) then 28 else (if False then 571 else -141)))))),144,8,13296.39,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
