Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if True then 1 else (if True then 1 else 1)),7,3,562.498,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((\fresh_32:Boolean -> 1) True),4,3,312.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if False then 1 else 1),4,2,301.121,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((\fresh_41:Top -> 1) 97.93535947193169),4,3,325.347,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if True then 1 else (if False then 1 else 1)),7,3,557.498,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((\fresh_46:Integer -> 1) 197),4,3,313.233,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if True then 1 else (if False then 1 else 1)),7,3,557.498,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if True then 1 else 1),4,2,300.121,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if False then (if False then 1 else 1) else (if False then 1 else 1)),10,3,841.498,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((\fresh_57:Integer -> 1) 500),4,3,314.725,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if True then (if False then 1 else 1) else 1),7,3,555.121,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((\fresh_58:String -> 1) "nSbSbOArZQgoGyfwknFeSksHOiDvWXZkJkPQqvXZtatRaXlTDibOUqfMcbXwoGCjrXxxpmMRovZMOjUznLeSDrKcdbGNPAFvPjfSWNyiExzyEeDUcIHATNmHqDidfhYvuXVnzqpOCXUzM"),4,3,315.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if True then 1 else 1),4,2,300.121,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((\fresh_60:Integer -> 1) -368),4,3,315.556,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if False then 1 else 1),4,2,301.121,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if False then 1 else 1),4,2,301.121,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if True then 1 else (if False then 1 else 1)),7,3,557.498,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((\fresh_70:Boolean -> 1) True),4,3,312.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((\fresh_71:Integer -> 1) -125),4,3,311.805,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if True then 1 else 1),4,2,300.121,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if False then (if True then 1 else 1) else (if True then 1 else 1)),10,3,835.498,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,102.0,1
