Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if ((\fresh_108:Boolean -> (if True then (if (if fresh_108 then fresh_108 else fresh_108) then False else fresh_108) else fresh_108)) True) then 4 else (if False then (if False then 1 else (if True then 1 else 1)) else ((\fresh_109:Boolean -> 4) (if True then True else True)))),31,7,2928.2,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_111:Integer -> 4) (if False then (if (! False) then -158 else 269) else 596)),12,5,1579.117,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_113:Integer -> (if True then 4 else 1)) 388),7,4,1277.947,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (if (if (if ((\fresh_118:Boolean -> True) True) then True else True) then True else True) then ((\fresh_123:Boolean -> fresh_123) True) else (if True then (if True then True else True) else (if True then False else False))) then 4 else 4),28,7,2658.271,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if False then 1 else 4),4,2,1140.015,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if False then (((\fresh_166:Integer -> (\fresh_128:Boolean -> fresh_166)) 88) (((\fresh_132:Integer -> !) ((\fresh_133:Integer -> -101) -150)) (if False then True else (if True then True else True)))) else 4),24,7,2392.956,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (if True then ((\fresh_172:Integer -> True) 158) else (! True)) then 4 else ((if True then (\fresh_175:Double -> 4) else (\fresh_175:Double -> 1)) ((\fresh_176:Boolean -> -266.4371883291659) False))),22,5,2167.157,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_180:Integer -> 4) 803),4,3,1186.345,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (if False then True else False) then 4 else ((if True then (\fresh_181:Integer -> 4) else ((\fresh_200:Boolean -> (\fresh_181:Integer -> fresh_181)) True)) -281)),17,7,1833.508,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if ((\fresh_202:Object -> (! False)) 66) then ((\fresh_217:Integer -> (\fresh_201:Boolean -> 4)) -113) else (if ((\fresh_238:Double -> (if True then False else False)) -149.63909002256645) then (\fresh_201:Boolean -> 4) else (\fresh_201:Boolean -> 4))) True),26,7,2471.809,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if ((\fresh_250:Integer -> False) 490) then (if False then string_length else (if True then (\fresh_249:String -> (if False then 1 else 4)) else (\fresh_249:String -> 1))) else (\fresh_249:String -> 4)) "LcnJfFoChpNgVITobEfHRqLjnBnpevTKMuxpdRkcglYhGDBuluWkEryvnpwAJXqMbLJpJkNlxrzdbBtsyVFH"),21,7,2081.16,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_268:Integer -> 4) 265),4,3,1181.013,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if True then ((\fresh_269:Integer -> (if ((|| False) True) then 4 else fresh_269)) (if False then (if True then -18 else 373) else -108)) else ((if False then (if True then (\fresh_272:Integer -> fresh_272) else (% 282)) else (*Int -296)) 192)),33,7,3095.274,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if False then ((\fresh_300:Boolean -> (\fresh_292:Boolean -> (if True then 1 else 1))) False) else ((\fresh_301:Integer -> (\fresh_292:Boolean -> 4)) -320)) (if (if False then (if True then False else True) else False) then ((\fresh_294:Boolean -> fresh_294) (! True)) else (if (if True then False else False) then ((\fresh_296:Integer -> False) 124) else False))),40,7,3628.515,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (if False then (if (if True then True else True) then (if True then True else True) else False) else True) then 4 else 4),16,5,1766.22,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if False then (if False then (\fresh_308:Boolean -> 1) else (\fresh_308:Boolean -> 1)) else (\fresh_308:Boolean -> 4)) False),12,5,1476.982,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if False then (if False then (\fresh_333:Integer -> 1) else (\fresh_333:Integer -> fresh_333)) else ((\fresh_338:Double -> (if True then (\fresh_333:Integer -> 4) else (*Int 112))) (if False then -121.23993041113906 else -178.16669839868305))) 799),23,7,2259.306,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if False then (\fresh_343:Integer -> fresh_343) else (if (if False then False else True) then (\fresh_343:Integer -> (if True then 4 else fresh_343)) else (\fresh_343:Integer -> 4))) -98),18,6,1871.7,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if False then 1 else ((if False then (\fresh_354:Top -> ((% 320) 230)) else (\fresh_354:Top -> ((\fresh_366:Integer -> 4) (if False then -303 else 446)))) -201.66953165623798)),21,7,2188.831,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (if (if False then True else ((\fresh_367:Integer -> True) 674)) then (if False then False else True) else True) then 4 else (if True then 4 else 1)),19,6,1942.942,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if True then (if True then 4 else ((\fresh_369:Boolean -> ((\fresh_372:Integer -> fresh_372) -306)) (! False))) else ((\fresh_373:Integer -> (if True then fresh_373 else fresh_373)) (if False then 729 else (if False then (if False then 111 else 723) else -683)))),30,7,2896.247,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if (if (if ((\fresh_378:Integer -> False) 406) then False else True) then False else False) then (\fresh_377:Integer -> 4) else (\fresh_377:Integer -> 4)) 185),17,7,1814.142,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_397:Boolean -> 4) True),4,3,1156.618,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if False then 1 else 4),4,2,1140.015,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if True then ((\fresh_411:Integer -> (\fresh_398:Integer -> (if False then fresh_411 else 4))) -895) else ((\fresh_422:Boolean -> (\fresh_398:Integer -> fresh_398)) True)) 111),17,7,1861.299,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if ((if True then (\fresh_426:Integer -> True) else (\fresh_426:Integer -> False)) -238) then (((\fresh_434:String -> (\fresh_432:Integer -> 4)) (if (! True) then "ACZvHGXbBogFilBwHXbBsEPPQirQXPvhNGntsmGfBkuYzRaiipfyQERZtWhXdftLEuSuWfaPevqZlvZDvmtZG" else (if True then "ohNDaYGhJQgUUTyecKOVdHmPWdGVYPVjhysubfkvuECEAkHKGCNMnHyPuOwQlHfFkMoRwEihnYPUWaVpltd" else "gQMsMuQFqmRmQUGGrPtufswhEVsgfdTrSSdmUlxpeCwh"))) ((\fresh_433:Object -> 84) False)) else ((\fresh_440:Integer -> 4) 73)),31,6,2921.753,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (! False) then (if (if True then (if False then False else True) else False) then ((\fresh_442:Boolean -> 4) False) else ((\fresh_454:String -> 4) (if True then "BBnfTtEfFWbNPQjPsDPHvGlbbj" else "zPT"))) else 1),24,5,2305.679,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if False then (\fresh_455:Integer -> 1) else (\fresh_455:Integer -> 4)) ((if (if True then True else False) then (\fresh_456:Boolean -> -86) else (\fresh_456:Boolean -> -334)) ((\fresh_457:Boolean -> fresh_457) ((if True then ! else !) (if True then False else False))))),29,6,2755.049,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_471:Integer -> (if (if True then True else True) then (if False then (if True then fresh_471 else fresh_471) else 4) else 4)) 94),16,6,1775.411,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if (if False then (if True then True else False) else True) then (if (if True then (! True) else False) then ((\fresh_499:String -> (\fresh_474:Boolean -> 4)) (if (if False then True else False) then "CBngsAvoNrTRqudWaUWvTvdknhqMXRAerPRlGcUCcQtcdsZRLQEjkYDZEblhZYoTRyjHkICOsCqiargAakWRNcKSRfohPJBVoemXDkJARFBINOiJDEQNxKipblzLjxVyRtvDaGyDjtajGMletltMqxroGXAwOOJfNSueLpvxIfWaqHQTayAAYZHtLtBLxdosCDOxnRoNxCwjHWQhMIkZkeLFwBiljzRAhdHQvZKbagoBAECkCDwQQiOcAyVpzFxvyiBqDKPnVaEIWOB" else "pjjCFKmjoMGwgAhFFYOPYtEqYGNWdRFHDxaTbfyCPL")) else (\fresh_474:Boolean -> 4)) else (if ((--> False) True) then (\fresh_474:Boolean -> (if fresh_474 then 4 else 4)) else (\fresh_474:Boolean -> 1))) ((if False then (==Int -313) else (\fresh_475:Integer -> False)) 82)),51,7,4587.057,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (((\fresh_513:Integer -> (\fresh_512:Top -> False)) (if True then -80 else -33)) "nzxKaLCOmbftqzwcgVRswehDffwWTEZZzIQtXZnyPSoQIhMXFFTGISfELOPzXoAAfMBPqTxKHjJGsQPOwshUjzwZEjuABqxBjmXcCMcrAMeh") then ((if False then (\fresh_517:Boolean -> ((*Int -410) -8)) else (\fresh_517:Boolean -> ((\fresh_521:Boolean -> 4) fresh_517))) True) else 4),27,7,2592.023,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (if True then (if (! False) then ((\fresh_523:Boolean -> False) True) else True) else True) then 4 else 4),15,6,1703.759,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_526:Integer -> (if False then 1 else 4)) ((if (if (! True) then True else False) then (\fresh_527:Integer -> -525) else (*Int -157)) -426)),20,6,2073.558,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if (if (! True) then (if False then True else True) else (if False then False else True)) then ((\fresh_546:Boolean -> (\fresh_532:String -> (if False then 1 else 4))) False) else ((\fresh_547:Boolean -> (\fresh_532:String -> (if True then 4 else 1))) True)) "fsgAzfyoQIMcRYlii"),31,7,2855.291,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if False then (if (if (if (if False then True else False) then (if True then True else True) else False) then ((if (if True then True else True) then ! else !) (if (if False then False else False) then False else False)) else False) then 1 else 1) else ((if (if False then True else False) then (\fresh_549:Boolean -> ((\fresh_561:Boolean -> 4) fresh_549)) else (\fresh_549:Boolean -> 4)) True)),46,7,4209.856,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(((if False then (\fresh_567:Boolean -> (\fresh_566:Integer -> 1)) else (\fresh_567:Boolean -> (\fresh_566:Integer -> 4))) (if ((\fresh_568:String -> (if True then True else False)) "VPgvMEZAmUkuIghdysoyqZaPIiyZqvkeChgBnWeqoGYRbeRyKcpWxpTAfgulPhUQFZJaTCYwKdkzpglEgBCwImIEEByKHinmUcdftK") then (if False then False else True) else False)) 321),24,7,2334.729,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_604:Boolean -> (if ((\fresh_606:Object -> fresh_604) <=) then 4 else 4)) (! True)),12,6,1573.796,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if False then (if (if True then False else True) then (if (! False) then (\fresh_607:Integer -> (if False then fresh_607 else fresh_607)) else (\fresh_607:Integer -> fresh_607)) else (\fresh_607:Integer -> 1)) else (if False then (\fresh_607:Integer -> (if False then fresh_607 else fresh_607)) else (\fresh_607:Integer -> (if True then (if False then 1 else 4) else fresh_607)))) 110),37,7,3361.925,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if True then (if False then (\fresh_621:Double -> 1) else (if True then (\fresh_621:Double -> 4) else (\fresh_621:Double -> (if False then 1 else 1)))) else (if True then (\fresh_621:Double -> 1) else (\fresh_621:Double -> (if False then (if False then 1 else 1) else (if False then 1 else 1))))) -689.4116125405964),32,7,2940.884,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if False then 1 else ((if False then (\fresh_636:Boolean -> (string_length (if False then "wZhdHJleMhdnnrbDMbHxJoejYVxCoMgtHpDOYobjnAkCvsw" else "alICsQDxNIUzAeRTuFHXeJZHsu"))) else (\fresh_636:Boolean -> ((\fresh_665:Integer -> 4) -404))) True)),19,7,2008.692,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (if ((\fresh_666:Integer -> True) 626) then (if False then (! True) else False) else ((if False then (\fresh_670:Integer -> True) else (\fresh_670:Integer -> False)) 659)) then 4 else 4),22,6,2181.233,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if True then ((if False then ((\fresh_679:Integer -> (\fresh_672:Integer -> fresh_672)) (if False then 67 else -241)) else (\fresh_672:Integer -> 4)) (if True then -165 else (if True then 24 else -143))) else ((if (! True) then (\fresh_683:Double -> 1) else (\fresh_683:Double -> 1)) (if False then 36.15800810462535 else 101.44881299631929))),35,7,3198.247,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if False then (if False then (if (! True) then 1 else 1) else ((\fresh_701:Boolean -> (if fresh_701 then 1 else 1)) False)) else ((\fresh_706:Object -> 4) 33.78189524121662)),21,6,2083.626,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(((if ((\fresh_734:Integer -> True) -632) then (\fresh_721:Integer -> (\fresh_720:Boolean -> (if fresh_720 then 4 else 4))) else (\fresh_721:Integer -> (\fresh_720:Boolean -> 4))) (if True then (((\fresh_725:Object -> string_length) -366) (if False then "kJMMfyEGivPVPbsFHIrQShqjZTGLZwqVgnjZDtWyaCagQDncrhZCfEmGQrIVtqtNsCSUZRlqMgIcOCRTdUGVKsVcJvSwIezmdOJdIVFEqVEdZGjfKgW" else "uxSKQMgUEzpTuvCOUwEVkLoJAxNrUgrKNWXvXzjpQAPTmohtbzlOxffKSZZHNiBditUBvGxOpJEPxwicEDVcYP")) else -6)) True),29,7,2744.906,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if False then (\fresh_747:Boolean -> 1) else (\fresh_747:Boolean -> (if (if True then True else fresh_747) then 4 else (if True then (if False then 1 else 4) else (if fresh_747 then 1 else 1))))) (if False then False else ((\fresh_748:Integer -> (if True then False else False)) -416))),32,7,3003.135,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if False then (if ((\fresh_749:Boolean -> False) False) then 1 else 1) else (if ((\fresh_752:(fresh_751:Integer -> (Integer)) -> False) (\fresh_751:Integer -> -505)) then (if True then 4 else 1) else 4)),20,5,2003.766,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,1133.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if True then (if False then 1 else 4) else 1),7,3,1230.942,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if ((\fresh_753:Integer -> (if (if (if False then True else False) then (if True then False else False) else True) then True else True)) (if True then (if True then 476 else 65) else (if (! True) then 59 else 368))) then 4 else (if True then 4 else (if (! True) then 1 else 1))),38,7,3547.548,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(((if True then (\fresh_759:Boolean -> (\fresh_758:(fresh_757:Boolean -> (Boolean)) -> (if fresh_759 then 4 else 4))) else (\fresh_759:Boolean -> (\fresh_758:(fresh_757:Boolean -> (Boolean)) -> 1))) True) !),15,7,1725.61,4
