Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((if (if True then ((\fresh_1301:Boolean -> (if True then fresh_1301 else fresh_1301)) (if True then False else False)) else False) then (if False then ((\fresh_1302:Top -> (\fresh_1271:Boolean -> 1)) -600.8864577141942) else (\fresh_1271:Boolean -> (if fresh_1271 then 1 else 1))) else (if False then ((if (if True then False else False) then (\fresh_1316:Integer -> (\fresh_1271:Boolean -> 1)) else (\fresh_1316:Integer -> (\fresh_1271:Boolean -> fresh_1316))) ((\fresh_1317:Boolean -> (if False then -714 else 106)) (if True then True else True))) else (\fresh_1271:Boolean -> 1))) (if ((if False then (if False then (\fresh_1272:Top -> True) else (\fresh_1272:Top -> False)) else (\fresh_1272:Top -> False)) -104.57315296111841) then (if False then True else False) else True)),71,8,7094.99,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((if (if ((\fresh_1335:Integer -> True) ((\fresh_1336:Boolean -> ((\fresh_1338:Boolean -> -168) True)) True)) then True else True) then ((\fresh_1339:Integer -> (if True then ((\fresh_1346:Boolean -> (\fresh_1334:Boolean -> 1)) False) else (\fresh_1334:Boolean -> fresh_1339))) ((if (if False then ((\fresh_1341:Integer -> True) 250) else True) then ((\fresh_1342:Integer -> (-Int fresh_1342)) -415) else (if False then (if False then (\fresh_1340:Integer -> fresh_1340) else (\fresh_1340:Integer -> -381)) else (\fresh_1340:Integer -> -1007))) 699)) else (((\fresh_1348:Boolean -> (\fresh_1347:Integer -> (\fresh_1334:Boolean -> 1))) False) 74)) True),61,9,6368.365,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((if False then (if True then (if True then (if ((if (! True) then (\fresh_1358:Integer -> True) else (\fresh_1358:Integer -> False)) (if True then 282 else 282)) then (\fresh_1356:Boolean -> 1) else (\fresh_1356:Boolean -> ((\fresh_1363:Boolean -> 1) (if False then True else True)))) else (\fresh_1356:Boolean -> ((\fresh_1364:Integer -> fresh_1364) (if fresh_1356 then -122 else -208)))) else (if False then ((\fresh_1365:Top -> (\fresh_1356:Boolean -> (if fresh_1356 then 1 else 1))) ((if True then --> else &&) ((\fresh_1367:Boolean -> False) False))) else (\fresh_1356:Boolean -> 1))) else (\fresh_1356:Boolean -> 1)) (! True)),64,9,6585.807,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(((if True then (\fresh_1374:Boolean -> (if (if False then True else False) then (\fresh_1373:Integer -> 1) else (\fresh_1373:Integer -> 1))) else (if (! False) then (if False then (\fresh_1374:Boolean -> (\fresh_1373:Integer -> (if True then fresh_1373 else fresh_1373))) else (\fresh_1374:Boolean -> (\fresh_1373:Integer -> fresh_1373))) else (if False then (\fresh_1374:Boolean -> (\fresh_1373:Integer -> 1)) else (\fresh_1374:Boolean -> (\fresh_1373:Integer -> fresh_1373))))) True) -133),39,9,4684.328,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((\fresh_1557:Boolean -> 1) ((if (if (if True then (if True then True else True) else (if True then False else False)) then ((if False then ((if False then <=Int else !=Int) -230) else (\fresh_1559:Integer -> True)) ((\fresh_1560:Boolean -> -58) True)) else True) then (if ((\fresh_1566:Boolean -> fresh_1566) (if False then False else True)) then (if ((if True then (\fresh_1567:Integer -> True) else (\fresh_1567:Integer -> False)) 169) then (\fresh_1558:Integer -> False) else (\fresh_1558:Integer -> False)) else (if (if (if False then False else True) then False else (if (if False then True else False) then True else False)) then (\fresh_1558:Integer -> (if False then True else False)) else (\fresh_1558:Integer -> False))) else (if True then ((\fresh_1574:Boolean -> (\fresh_1558:Integer -> True)) True) else (if False then (\fresh_1558:Integer -> (if True then False else False)) else (\fresh_1558:Integer -> (if False then False else False))))) 156)),94,9,8994.086,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((if (if (if True then False else True) then True else True) then (if (if ((\fresh_1594:Integer -> False) ((-Int -112) 175)) then True else True) then ((\fresh_1599:Integer -> (\fresh_1593:Integer -> 1)) (if True then -558 else 324)) else (\fresh_1593:Integer -> 1)) else (if False then (if (if False then False else True) then (if True then (\fresh_1593:Integer -> 1) else (if False then (\fresh_1593:Integer -> 1) else (/Int -473))) else (if False then (\fresh_1593:Integer -> fresh_1593) else (% 407))) else (if False then (if True then (\fresh_1593:Integer -> fresh_1593) else ((if True then -Int else -Int) 147)) else ((\fresh_1638:Boolean -> (\fresh_1593:Integer -> 1)) False)))) 592),74,8,7328.481,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if (if (((\fresh_1651:Double -> (if False then (\fresh_1650:Integer -> True) else (\fresh_1650:Integer -> True))) ((if False then (\fresh_1652:Boolean -> (if False then 26.61357066368627 else 388.28907288255533)) else (\fresh_1652:Boolean -> -114.14901409315273)) (if True then True else True))) 291) then (if False then False else (if (if (! True) then False else (if (if False then True else False) then True else False)) then (! (if True then True else (! True))) else True)) else ((if (if False then False else False) then ! else (\fresh_1669:Boolean -> True)) False)) then 1 else 1),63,9,6468.139,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if (if (if (if ((\fresh_1671:Integer -> ((\fresh_1672:Integer -> True) fresh_1671)) (if True then -242 else 183)) then True else (if True then (if False then False else False) else (if (if (if True then False else False) then False else False) then True else False))) then (! (if False then True else False)) else (if (if False then True else (if False then False else True)) then (! ((\fresh_1678:Boolean -> True) False)) else True)) then (if True then (if (if True then True else True) then True else True) else False) else (if True then False else False)) then (if False then 1 else 1) else ((if ((\fresh_1682:Object -> (! (if False then True else False))) (if False then -177.59112844731044 else 11)) then ((if False then (\fresh_1697:Boolean -> (\fresh_1681:Integer -> 1)) else (\fresh_1697:Boolean -> (\fresh_1681:Integer -> 1))) ((if True then (\fresh_1698:Integer -> True) else (\fresh_1698:Integer -> False)) (if True then 20 else 366))) else ((\fresh_1715:Boolean -> (\fresh_1681:Integer -> (if True then 1 else fresh_1681))) (((\fresh_1717:Top -> !) False) True))) 113)),118,9,11170.236,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if ((if False then ((if False then ==Int else ((\fresh_1800:Integer -> ==Int) 327)) 531) else (if True then (\fresh_1795:Integer -> (if True then True else True)) else (\fresh_1795:Integer -> (! False)))) 103) then 1 else (if False then (((\fresh_1803:Boolean -> (if fresh_1803 then (\fresh_1802:Boolean -> 1) else (\fresh_1802:Boolean -> 1))) True) False) else 1)),40,8,4776.74,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if (if (if ((if False then (\fresh_1823:Object -> False) else ((\fresh_1832:Boolean -> (\fresh_1823:Object -> False)) True)) (if False then --> else ceil)) then False else False) then True else ((if (if False then False else False) then ! else (if (if ((\fresh_1834:Integer -> True) -213) then False else True) then (if True then (\fresh_1833:Boolean -> (if fresh_1833 then fresh_1833 else False)) else !) else (\fresh_1833:Boolean -> fresh_1833))) False)) then (if (! True) then (((if (if True then True else False) then (if (if True then False else False) then (\fresh_1846:Boolean -> (\fresh_1839:(fresh_1838:Boolean -> (Integer)) -> 1)) else (\fresh_1846:Boolean -> (\fresh_1839:(fresh_1838:Boolean -> (Integer)) -> 1))) else (\fresh_1846:Boolean -> (\fresh_1839:(fresh_1838:Boolean -> (Integer)) -> (if fresh_1846 then 1 else 1)))) True) (if True then (\fresh_1838:Boolean -> -143) else (if ((\fresh_1844:Top -> (! True)) 114.66245709093509) then (\fresh_1838:Boolean -> -14) else (\fresh_1838:Boolean -> 199)))) else ((\fresh_1900:String -> (if False then 1 else 1)) ((\fresh_1901:Object -> (if True then "dMKMLwErdPpiNZcMhENOLETPh" else "dfkUbpoMfQrKhlWABJHSiwoMBkpqwhXNqVEgFSTnuIZiyMsZyAtkbMXTkdRLJraxERQfWDHeLfviMOmqmwnAnUrmnAAThcAjrQbQBsGiGoqipgMIxZDdITmDMcybqMIvynJXFvjFrwIiUMOkofXscxdAxZuZOpFOedgHZIIqJ")) 196))) else 1),104,9,9891.573,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if True then ((if False then (if False then (if False then (\fresh_1918:Boolean -> ((\fresh_1921:Integer -> fresh_1921) -241)) else (\fresh_1918:Boolean -> 1)) else ((\fresh_1959:Boolean -> (\fresh_1918:Boolean -> (string_length "ieJyxVSqelZfVCFtrixWasXkRpwRMfbItmEpjmodCtSfkrofvfsLMdfexrSQwwijeRNJvktYTziRPXqtdnxGhtDUyOvXZzznzxsxSzWjHTNSoMwDsJxwlhdyweUKEgcmWlLiZhbIAcuutIjRQNifglNDVloDbBJllrgACTPGXOaLIaIGgfRZzeFgPryp"))) (if False then False else False))) else (if True then (\fresh_1918:Boolean -> 1) else (\fresh_1918:Boolean -> 1))) (if (! ((\fresh_1920:Top -> False) 385.6168406709127)) then False else False)) else ((\fresh_1969:Integer -> fresh_1969) -446)),45,9,5112.226,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if False then (((if True then (\fresh_1973:Boolean -> (\fresh_1970:Boolean -> 1)) else (\fresh_1973:Boolean -> (\fresh_1970:Boolean -> 1))) (if ((if ((\fresh_1977:Integer -> False) -260) then ! else !) (if False then True else False)) then False else False)) (! ((\fresh_1972:Boolean -> (if (if False then True else fresh_1972) then (if fresh_1972 then True else fresh_1972) else fresh_1972)) (if False then False else True)))) else (if False then (if True then 1 else (if True then 1 else 1)) else 1)),55,9,5852.544,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(((if (((\fresh_2003:Integer -> (\fresh_2002:Boolean -> False)) 128) False) then ((\fresh_2011:String -> (\fresh_1991:Double -> (\fresh_1990:Integer -> (if True then 1 else fresh_1990)))) ((\fresh_2012:Top -> (if True then "GthGtYXzeWTfhYgEgTYtQTnCfKoBaRRDutJXEgHoFqEb" else "xekpxirBQrwyOZSwiLuRbnYihvkiZHQfLsnKNLhXUaAnsBgMIZXIKqFcnaW")) True)) else (if ((\fresh_2125:Boolean -> True) False) then (\fresh_1991:Double -> (\fresh_1990:Integer -> 1)) else (\fresh_1991:Double -> (\fresh_1990:Integer -> 1)))) ((\fresh_1992:Double -> (if True then -354.80994485686733 else (if False then 143.18106223061548 else fresh_1992))) (if True then ((\fresh_1993:Object -> 108.19145945526273) False) else (if True then ((\fresh_2000:Integer -> 67.72193489302894) (if False then (if True then -508 else -560) else -174)) else (if True then (if False then 243.94767245905572 else -162.3381441884753) else -591.6529673492171))))) 114),71,9,7183.339,1
