Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_1601:Integer -> 4) ((\fresh_1602:Integer -> ((if False then (\fresh_1617:Boolean -> ((\fresh_1622:Boolean -> -942) fresh_1617)) else (\fresh_1617:Boolean -> fresh_1602)) (! ((\fresh_1619:Integer -> True) fresh_1602)))) (if True then ((if True then (\fresh_1603:Top -> 204) else (\fresh_1603:Top -> (if False then 422 else -298))) -4.6189233201523665) else (if (if False then False else False) then 97 else ((\fresh_1616:Integer -> (if False then fresh_1616 else fresh_1616)) 778))))),47,9,5536.34,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if True then (((if (if True then False else True) then ((\fresh_1626:Integer -> (\fresh_1624:Boolean -> (\fresh_1623:Boolean -> 4))) 265) else (if False then (\fresh_1624:Boolean -> (\fresh_1623:Boolean -> (if fresh_1623 then 1 else 1))) else (\fresh_1624:Boolean -> (if True then (\fresh_1623:Boolean -> 4) else (\fresh_1623:Boolean -> 1))))) True) True) else 1),33,9,4452.732,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if ((\fresh_1659:Boolean -> (if fresh_1659 then True else True)) ((\fresh_1660:Integer -> False) (if (! (! False)) then ((\fresh_1663:Integer -> fresh_1663) (if (! (if False then True else True)) then -470 else -408)) else (if (if (if (if True then False else False) then True else True) then False else False) then -272 else (if True then 660 else -671))))) then ((if (if ((\fresh_1668:Object -> True) >Int) then (if True then True else False) else (if ((\fresh_1674:Integer -> False) -164) then (if (if False then True else True) then True else (if False then False else False)) else True)) then (if False then (\fresh_1667:Double -> 1) else (\fresh_1667:Double -> 4)) else (if False then (\fresh_1667:Double -> 1) else ((\fresh_1693:Integer -> (\fresh_1667:Double -> 4)) -316))) 328.9103985084341) else (if (! True) then ((\fresh_1701:Boolean -> 1) ((if False then (\fresh_1702:Top -> True) else (\fresh_1702:Top -> (if True then False else True))) -284.759249420432)) else ((\fresh_1707:Boolean -> ((\fresh_1708:Boolean -> ((\fresh_1710:Boolean -> 4) fresh_1707)) (! False))) False))),117,9,11239.629,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if False then (\fresh_1711:Boolean -> (if ((if fresh_1711 then (if fresh_1711 then (\fresh_1712:Integer -> False) else (<=Int 218)) else (\fresh_1712:Integer -> False)) (if (! False) then (if True then 97 else -464) else -248)) then ((\fresh_1716:Boolean -> 1) (if False then fresh_1711 else fresh_1711)) else 1)) else (if False then (if (if True then (if True then (if True then True else False) else True) else True) then (if ((\fresh_1718:Integer -> False) 168) then ((\fresh_1719:Integer -> (\fresh_1711:Boolean -> fresh_1719)) 97) else (\fresh_1711:Boolean -> 1)) else (if False then (\fresh_1711:Boolean -> 1) else ((\fresh_1729:Integer -> (\fresh_1711:Boolean -> 1)) (if False then -66 else -189)))) else (((\fresh_1731:Boolean -> (\fresh_1730:Boolean -> (\fresh_1711:Boolean -> 4))) False) False))) True),80,9,8033.92,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if ((if False then (\fresh_1735:Integer -> True) else (if (! False) then (\fresh_1735:Integer -> True) else (\fresh_1735:Integer -> True))) 124) then (if True then (\fresh_1734:Boolean -> ((\fresh_1751:Boolean -> ((\fresh_1752:Integer -> 4) (string_length "Jf"))) True)) else ((\fresh_1754:Boolean -> (\fresh_1734:Boolean -> 1)) (if False then (if True then False else True) else True))) else (if True then (\fresh_1734:Boolean -> 4) else (if False then (\fresh_1734:Boolean -> 1) else (if False then (\fresh_1734:Boolean -> 1) else (\fresh_1734:Boolean -> ((\fresh_1807:Integer -> fresh_1807) (string_length "lomYupLfXCfDUqbLSRLnYKitKkehbjrmxfcELAsYPXLuWOIsPzldpCemXMlinlYuXmjIeWfnHEgnjQTEmYQYeTvmRIycUdRRt"))))))) True),59,9,6306.311,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(((if True then ((\fresh_1867:Integer -> (\fresh_1854:Integer -> (if False then (\fresh_1809:Boolean -> fresh_1854) else (\fresh_1809:Boolean -> 4)))) 407) else (if True then (\fresh_1854:Integer -> (\fresh_1809:Boolean -> ((\fresh_1910:Integer -> fresh_1910) fresh_1854))) else (\fresh_1854:Integer -> (\fresh_1809:Boolean -> fresh_1854)))) ((if ((if True then (if True then (>Int 689) else (\fresh_1856:Integer -> False)) else (<=Int -626)) 296) then (if True then (if True then (\fresh_1855:Integer -> -24) else (\fresh_1855:Integer -> 101)) else (\fresh_1855:Integer -> 159)) else ((\fresh_1863:Top -> (if False then (\fresh_1855:Integer -> -527) else (\fresh_1855:Integer -> 321))) 226)) -92)) ((\fresh_1810:Double -> True) (((\fresh_1814:Top -> (if False then (\fresh_1811:Boolean -> 272.2308656097225) else (\fresh_1811:Boolean -> 470.6538996369982))) (And True)) (if (if True then (if False then False else False) else (if True then (if (if False then False else False) then False else True) else False)) then True else (if True then False else (! True)))))),100,9,9821.204,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if True then (if (if (if True then False else False) then True else ((\fresh_1911:String -> False) "qYQGgAMvhEzcowJEAEiNkPCHmiIQrBqBHsHDfYSaoeGsnrsEztKJycJgSJWWjPuQomfdsRFZCkqrelDoHZKSOMcMTFeNNiXYKIpnxgki")) then 4 else (if (! True) then 1 else 4)) else 1),21,6,3687.616,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if True then ((if False then (\fresh_1913:Double -> 1) else (if False then (\fresh_1913:Double -> 1) else ((\fresh_1981:String -> (\fresh_1913:Double -> (if True then 4 else 1))) (if ((<Int -572) 143) then ((\fresh_1984:String -> "eF") "SUDFAPhuUMpueqlwSvQiVmPkWhBuelAkyKkYmSPtBJAzrvoyZOPalNuJMAqkxgUJ") else "uvUGTNXnqRTzhsMaZuYRIlnVIbKObRwMyTvXhFqhLBBqmUYwrObuhhZpedAtCIkFWmnXAlZyCAFMjVOANHScbwBrxjmIcmulJtzAGzeSZVaMjPhWIqgQymhnRgBuTEHHDJhQmkbPvGDNcwHdUPcALnbhEjPHaywjPTJwFtYrOa")))) (if False then (if ((\fresh_1914:Integer -> True) (if False then -187 else 668)) then -239.33845474711865 else (if ((\fresh_1921:Integer -> False) (if True then (if False then 360 else -770) else 548)) then (if ((if False then ! else !) False) then -16.875060828859176 else -476.23091596456715) else (if (! True) then 565.5275493425969 else -115.12627632911634))) else ((if True then (if True then (\fresh_1924:Integer -> -91.89162801173065) else (\fresh_1924:Integer -> -543.9506570102666)) else (\fresh_1924:Integer -> 483.4368275802814)) ((\fresh_1925:Integer -> (if False then 256 else fresh_1925)) 252)))) else ((if (if (if (if False then True else ((\fresh_1988:Integer -> True) 443)) then (if (if False then (if False then False else True) else True) then True else False) else True) then False else False) then (if False then (if False then (\fresh_1987:Object -> 1) else (\fresh_1987:Object -> 1)) else (\fresh_1987:Object -> ((\fresh_1995:Integer -> fresh_1995) 376))) else (if True then (\fresh_1987:Object -> (if True then (if True then 1 else 1) else 1)) else (if (if True then True else (if False then True else True)) then (\fresh_1987:Object -> (if (! True) then 1 else 1)) else (\fresh_1987:Object -> 1)))) -747)),149,9,14113.731,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(((\fresh_2015:Integer -> (\fresh_2014:Integer -> 4)) 289) 639),7,5,3054.367,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_2016:Boolean -> 4) False),4,3,2912.833,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if True then 4 else ((\fresh_2017:Boolean -> 1) (((\fresh_2019:Boolean -> !) True) (if True then False else (if True then True else True))))),18,6,3528.492,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if True then (((\fresh_2023:Integer -> (\fresh_2022:Integer -> 4)) (((\fresh_2028:Boolean -> (\fresh_2024:Integer -> 385)) (! True)) (if False then ((\fresh_2027:Integer -> fresh_2027) 243) else 440))) 303) else 1),24,8,3976.945,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if ((if True then (if False then (if True then (\fresh_2037:Integer -> True) else (\fresh_2037:Integer -> ((\fresh_2075:Top -> True) True))) else (if (if False then False else True) then (if ((>=Int -1036) 420) then (\fresh_2037:Integer -> False) else (\fresh_2037:Integer -> (if False then True else True))) else (if False then (\fresh_2037:Integer -> (if False then True else False)) else (\fresh_2037:Integer -> False)))) else (>Int ((\fresh_2080:Integer -> ((\fresh_2089:Integer -> -115) (string_length "pFjZcCnVRwQVOpuBRGfSliNgLZJKeiOYHhIPZzhJLUSzanPjCHLWXCwqR"))) -202))) ((if True then (if False then (\fresh_2038:Boolean -> 104) else (\fresh_2038:Boolean -> 306)) else (if False then (if (if True then True else True) then (\fresh_2038:Boolean -> -107) else (\fresh_2038:Boolean -> 51)) else (\fresh_2038:Boolean -> 115))) ((\fresh_2039:Boolean -> True) ((\fresh_2040:Integer -> True) 323)))) then (if ((if False then (if False then ! else (if True then ! else !)) else ((\fresh_2100:Double -> !) 551.9687033295783)) ((if (if True then False else False) then ((\fresh_2096:Boolean -> (<Int -662)) (if False then True else False)) else (\fresh_2092:Integer -> False)) 59)) then 4 else 4) else 4),118,9,11299.02,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (if False then True else True) then 4 else 4),7,3,2997.21,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if (if True then False else (if True then ((\fresh_2110:Integer -> (if False then True else False)) 199) else (if (! False) then (! (! (if True then False else True))) else (if True then False else False)))) then (\fresh_2106:Object -> (if False then (if (if (! False) then True else False) then 1 else 1) else (if (if (if False then True else True) then True else False) then (if True then ((\fresh_2123:Integer -> 4) 461) else 1) else 4))) else (if ((if (! False) then (\fresh_2124:Integer -> (! True)) else (<Int -807)) 86) then (\fresh_2106:Object -> 4) else (if ((if False then (!=Int -293) else (\fresh_2133:Integer -> False)) (if True then -53 else (if False then -113 else 346))) then (if False then (\fresh_2106:Object -> 1) else (\fresh_2106:Object -> 4)) else ((\fresh_2142:Boolean -> (\fresh_2106:Object -> 4)) (! (if False then (if False then False else True) else True)))))) (if (if False then True else (if (if False then (if True then True else False) else False) then True else (if False then False else False))) then False else ceil)),128,9,12133.761,4
