DepthAwareManager;100;{x: Int | x > 0 && x < 1000};11;8;65;35.07502301502973;8291;364768.0;8.153846153846153;12
DynamicProbManager;100;{x: Int | x > 0 && x < 1000};11;8;81;13.569787624059245;6349;285040.0;6.246913580246914;12
ChoiceManager;100;{x: Int | x > 0 && x < 100};11;8;58;19.788970050867647;2024;65875.0;3.8793103448275863;12
DepthAwareManager;100;{x: Int | x > 0 && x < 100};11;8;65;40.23448396520689;8169;364530.0;8.153846153846153;12
DynamicProbManager;100;{x: Int | x > 0 && x < 100};11;8;81;12.37401256407611;6286;284774.0;6.246913580246914;12
ChoiceManager;100;{x: Int | x > 0};12;10;43;46.535344725009054;2945;75946.0;4.813953488372093;13
DepthAwareManager;100;{x: Int | x > 0};12;10;61;48.59188929386437;6797;251252.0;6.967213114754099;13
DynamicProbManager;100;{x: Int | x > 0};12;10;75;15.685028677107766;5951;267960.0;6.026666666666666;13
ChoiceManager;100;{x: Int | x > 0 && x < 1000};12;10;43;32.2469866280444;3152;76750.0;4.813953488372093;13
DepthAwareManager;100;{x: Int | x > 0 && x < 1000};12;10;61;36.614621669985354;7172;253007.0;6.967213114754099;13
DynamicProbManager;100;{x: Int | x > 0 && x < 1000};12;10;75;16.122933915117756;6051;270229.0;6.026666666666666;13
ChoiceManager;100;{x: Int | x > 0 && x < 100};12;10;43;31.803022648906335;3083;76636.0;4.813953488372093;13
DepthAwareManager;100;{x: Int | x > 0 && x < 100};12;10;61;38.57571723195724;7024;252693.0;6.967213114754099;13
DynamicProbManager;100;{x: Int | x > 0 && x < 100};12;10;75;13.826369132846594;5998;269925.0;6.026666666666666;13
ChoiceManager;100;{x: Int | x > 0};12;4;47;32.04052389692515;1581;42860.0;3.4680851063829787;13
ChoiceManager;100;{x: Int | x > 0};12;6;56;29.47848540986888;1528;44833.0;3.6607142857142856;13
DepthAwareManager;100;{x: Int | x > 0};12;6;66;48.019188673002645;9404;367083.0;8.242424242424242;13
DynamicProbManager;100;{x: Int | x > 0};12;6;72;15.057692877948284;5074;191702.0;6.027777777777778;13
ChoiceManager;100;{x: Int | x > 0 && x < 1000};12;6;56;18.66584764700383;1675;46198.0;3.6607142857142856;13
DepthAwareManager;100;{x: Int | x > 0 && x < 1000};12;6;66;30.25499769113958;9725;368861.0;8.242424242424242;13
DynamicProbManager;100;{x: Int | x > 0 && x < 1000};12;6;72;19.959506429964676;5144;193698.0;6.027777777777778;13
ChoiceManager;100;{x: Int | x > 0 && x < 100};12;6;56;19.190069215837866;1627;46011.0;3.6607142857142856;13
DepthAwareManager;100;{x: Int | x > 0 && x < 100};12;6;66;35.558002301026136;9619;368507.0;8.242424242424242;13
DynamicProbManager;100;{x: Int | x > 0 && x < 100};12;6;72;16.20760720409453;5113;193460.0;6.027777777777778;13
ChoiceManager;100;{x: Int | x > 0};12;8;56;30.375323809916154;1884;68193.0;3.732142857142857;13
DepthAwareManager;100;{x: Int | x > 0};12;8;61;58.764797613956034;8034;276784.0;8.39344262295082;13
DynamicProbManager;100;{x: Int | x > 0};12;8;80;20.66863381303847;7879;390006.0;6.5875;13
ChoiceManager;100;{x: Int | x > 0 && x < 1000};12;8;56;21.099799992982298;2073;69648.0;3.732142857142857;13
DepthAwareManager;100;{x: Int | x > 0 && x < 1000};12;8;61;34.290521641029045;8357;278360.0;8.39344262295082;13
DynamicProbManager;100;{x: Int | x > 0 && x < 1000};12;8;80;18.794799793045968;8010;392396.0;6.5875;13
ChoiceManager;100;{x: Int | x > 0 && x < 100};12;8;56;19.755827328190207;1991;69438.0;3.732142857142857;13
DepthAwareManager;100;{x: Int | x > 0 && x < 100};12;8;61;37.92778907599859;8268;278120.0;8.39344262295082;13
DynamicProbManager;100;{x: Int | x > 0 && x < 100};12;8;80;17.2509356578812;7934;392166.0;6.5875;13
